,year_built,tags,permalink,status,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city
70,1987.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'granite_kitchen', 'updated_kitchen', 'private_backyard', 'vaulted_ceiling']",8148-Lichfield-Ct_Montgomery_AL_36117_M74353-05681,sold,399000.0,7435305681,2957848730,https://ap.rdcpix.com/362a01e96e6225db96d00c15968792cfl-m48857310s-w1024_h768.jpg,2024-01-02,385000,29621.0,3288.0,4.0,2.0,4.0,36117,Alabama,Montgomery
71,1978.0,"['city_view', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'big_yard']",4387-Wares-Ferry-Rd_Montgomery_AL_36109_M78991-23899,sold,139900.0,7899123899,2962211734,https://ap.rdcpix.com/cf5788032ffb9fa45853c80e986d38c7l-m3464357290s-w1024_h768.jpg,2024-01-01,139900,26136.0,1500.0,2.0,,4.0,36109,Alabama,Montgomery
72,1945.0,"['city_view', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more']",2326-Winona-Ave_Montgomery_AL_36107_M77279-81021,sold,88000.0,7727981021,2961522977,https://ap.rdcpix.com/a5fe1391acf35d43ee6d825ce86f8115l-m2469028399s-w1024_h768.jpg,2024-01-16,88500,6534.0,1389.0,2.0,1.0,4.0,36107,Alabama,Montgomery
73,1969.0,"['carport', 'central_air', 'central_heat', 'dishwasher', 'laundry_room', 'single_story']",115-Lookout-Ridge-Rd_Montgomery_AL_36109_M73209-25131,sold,149000.0,7320925131,619793175,,2024-01-16,145000,17424.0,2058.0,2.0,,3.0,36109,Alabama,Montgomery
74,1955.0,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'recreation_facilities', 'single_story']",611-Glenmore-Rd_Montgomery_AL_36107_M72316-04965,sold,68000.0,7231604965,2957379146,https://ap.rdcpix.com/c41ec0e28b89fa84db6d75df3a75895fl-m2353506347s-w1024_h768.jpg,2024-01-16,65000,9712.0,1432.0,2.0,,3.0,36107,Alabama,Montgomery
75,1984.0,"['city_view', 'single_story', 'big_yard', 'fenced_yard', 'ensuite', 'new_roof']",1819-E-Trinity-Blvd_Montgomery_AL_36106_M77006-90979,sold,169999.0,7700690979,2960975584,https://ap.rdcpix.com/1e4bac70e24f789842a6663b5314bb24l-m1823199980s-w1024_h768.jpg,2024-01-12,169000,10890.0,1804.0,2.0,,3.0,36106,Alabama,Montgomery
76,1999.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'furniture']",1112-Sandlewood-Ct_Montgomery_AL_36117_M87985-05230,sold,189900.0,8798505230,2962329566,https://ap.rdcpix.com/61c1ed5b3aaa88ab80efcc49412241afl-m1501411809s-w1024_h768.jpg,2024-01-12,180000,12632.0,1476.0,2.0,,3.0,36117,Alabama,Montgomery
77,2001.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'high_ceiling', 'floor_plan', 'rental_property', 'furniture', 'new_roof']",545-Ridge-Park-Dr_Montgomery_AL_36117_M71177-99851,sold,254999.0,7117799851,2961991525,https://ap.rdcpix.com/686d934c4cdfa68e232633d5f6aeb101l-m1822167428s-w1024_h768.jpg,2024-01-12,260000,12632.0,1888.0,2.0,,4.0,36117,Alabama,Montgomery
78,1962.0,"['single_story', 'fixer_upper']",4275-Sunshine-Dr_Montgomery_AL_36116_M89229-76627,sold,75000.0,8922976627,2952735222,https://ap.rdcpix.com/ef5ee786ae1446e742997757c4150decl-m62694281s-w1024_h768.jpg,2024-01-12,60000,13068.0,1722.0,2.0,,3.0,36116,Alabama,Montgomery
79,1965.0,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",817-Dumont-Dr_Montgomery_AL_36109_M82240-34280,sold,159000.0,8224034280,2962073853,https://ap.rdcpix.com/1ef4821fcf16029021d658c2db0e28b9l-m129105455s-w1024_h768.jpg,2024-01-12,159000,11326.0,1635.0,2.0,2.0,3.0,36109,Alabama,Montgomery
80,1974.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'high_ceiling', 'master_bedroom', 'big_lot', 'ensuite']",1380-Cantelou-Rd_Montgomery_AL_36108_M90991-19141,sold,424900.0,9099119141,2959272543,https://ap.rdcpix.com/43f3585656821593959c92c35f9706efl-b3477118368s-w1024_h768.jpg,2024-01-12,424900,740520.0,3339.0,3.0,,3.0,36108,Alabama,Montgomery
81,,"['horse_facilities', 'rental_property', 'big_lot', 'pond']",3180-E-Old-Hayneville-Rd_Montgomery_AL_36105_M93713-05836,sold,395000.0,9371305836,2947407483,https://ap.rdcpix.com/eb38aea2a104672b0eccd41f7b53dabal-m3977818291s-w1024_h768.jpg,2024-01-12,370000,3397680.0,,0.0,,,36105,Alabama,Montgomery
82,1969.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'single_story', 'swimming_pool', 'corner_lot']",369-Kroy-Dr_Montgomery_AL_36117_M77887-90816,sold,140000.0,7788790816,2962320837,https://ap.rdcpix.com/12a7a90ae37bc922786e1b376ba4cc52l-m1145087508s-w1024_h768.jpg,2024-01-12,140000,14375.0,1576.0,2.0,,3.0,36117,Alabama,Montgomery
83,1954.0,"['carport', 'central_air', 'central_heat', 'city_view', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'fenced_yard', 'shopping']",3725-Dalraida-Pkwy_Montgomery_AL_36109_M75023-73005,sold,149900.0,7502373005,2962528957,https://ap.rdcpix.com/afc556e71f380177925a6cb62f4d0b9el-m2457081295s-w1024_h768.jpg,2024-01-12,149900,13504.0,1736.0,1.0,,3.0,36109,Alabama,Montgomery
84,1966.0,"['city_view', 'hardwood_floors', 'single_story', 'fenced_yard', 'rental_property', 'fixer_upper']",1109D-E-Nixon-Ave_Montgomery_AL_36104_M90664-70079,sold,50000.0,9066470079,2962546121,https://ap.rdcpix.com/9924cfbadbb7f58c86308fcd3f5b624fl-m1101185229s-w1024_h768.jpg,2024-01-12,45000,4356.0,1434.0,1.0,,2.0,36104,Alabama,Montgomery
85,2006.0,"['central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'master_bedroom', 'floor_plan', 'ensuite']",8979-Pennington-Pl_Montgomery_AL_36117_M75827-27824,sold,320000.0,7582727824,2959156747,https://ap.rdcpix.com/3f90cdabc4c809f4fa1bab1a9c9f69e3l-b3996110015s-w1024_h768.jpg,2024-01-11,310000,13068.0,2134.0,2.0,2.0,4.0,36117,Alabama,Montgomery
86,1986.0,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'single_story', 'updated_kitchen', 'master_suite', 'shopping']",3139-Sutton-Dr_Montgomery_AL_36111_M70129-48010,sold,145000.0,7012948010,2960865829,https://ap.rdcpix.com/c79ab0203ab07b75961087a8da4576eal-b3801220453s-w1024_h768.jpg,2024-01-10,147000,6970.0,1650.0,2.0,,3.0,36111,Alabama,Montgomery
87,1968.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'big_lot']",5728-Carriage-Hills-Dr_Montgomery_AL_36116_M74740-45814,sold,215000.0,7474045814,2958028203,https://ap.rdcpix.com/0fb0892ae99e35a037e46c14d9210eafl-m3337937336s-w1024_h768.jpg,2024-01-10,195000,16553.0,2264.0,2.0,2.0,5.0,36116,Alabama,Montgomery
88,1968.0,"['central_air', 'central_heat', 'city_view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",4760-Queensbury-Ct_Montgomery_AL_36116_M81606-53135,sold,136000.0,8160653135,2961502665,https://ap.rdcpix.com/657c8bb805ac466f65c35abbf0280f15l-m3716669313s-w1024_h768.jpg,2024-01-09,136000,16988.0,1752.0,2.0,2.0,3.0,36116,Alabama,Montgomery
89,1958.0,"['carport', 'city_view', 'dishwasher', 'single_story', 'rental_property', 'medicalcare', 'shopping']",1313-Adrian-Ln_Montgomery_AL_36111_M73159-20123,sold,31500.0,7315920123,2963067396,https://ap.rdcpix.com/558260924a958b13ebfadc6f55f97d8el-m3617901769s-w1024_h768.jpg,2024-01-09,31500,11326.0,961.0,1.0,,3.0,36111,Alabama,Montgomery
90,1975.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'disability_features', 'dishwasher', 'energy_efficient', 'washer_dryer', 'single_story']",729-Ledyard-Pl_Montgomery_AL_36109_M81829-35020,sold,169900.0,8182935020,2962227212,https://ap.rdcpix.com/c51a6a656aece95d96a00d160fb8be87l-m364873135s-w1024_h768.jpg,2024-01-08,172500,11326.0,1699.0,2.0,,4.0,36109,Alabama,Montgomery
91,1967.0,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'big_yard']",511-E-Moye-Dr_Montgomery_AL_36109_M86565-36510,sold,184900.0,8656536510,2961407982,https://ap.rdcpix.com/507ad2927a9339560b3ad0e2cd538a31l-m1808079882s-w1024_h768.jpg,2024-01-08,178000,12632.0,1892.0,2.0,,4.0,36109,Alabama,Montgomery
92,1962.0,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'new_roof', 'shopping']",540-Seibles-Rd_Montgomery_AL_36116_M74638-46561,sold,159000.0,7463846561,2960840384,https://ap.rdcpix.com/8475783f8e68aa2647f11714670c67bal-m3352885094s-w1024_h768.jpg,2024-01-08,150000,67954.0,1833.0,2.0,2.0,3.0,36116,Alabama,Montgomery
93,1945.0,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'wooded_land', 'front_porch', 'large_porch', 'big_lot']",7370-Narrow-Lane-Rd_Montgomery_AL_36116_M94388-57823,sold,180000.0,9438857823,2959489307,https://ap.rdcpix.com/db0008abd1e8694dbc1a432cca961a96l-m3474430148s-w1024_h768.jpg,2024-01-08,170000,313632.0,3092.0,3.0,,3.0,36116,Alabama,Montgomery
94,1957.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'hardwood_floors', 'single_story', 'big_lot']",4006-Marquette-Dr_Montgomery_AL_36109_M81639-98846,sold,125000.0,8163998846,2961396128,https://ap.rdcpix.com/98113967cb2fcc6a2b9a4e48c6e7cc2dl-m4232325385s-w1024_h768.jpg,2024-01-05,125000,12632.0,1380.0,1.0,,3.0,36109,Alabama,Montgomery
95,1984.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'ensuite']",6032-Bolingbrook-Dr_Montgomery_AL_36117_M89657-92046,sold,180000.0,8965792046,2961496687,https://ap.rdcpix.com/99a9502de91720e504c50e34162433f8l-m3674213732s-w1024_h768.jpg,2024-01-05,162000,6098.0,1539.0,2.0,,3.0,36117,Alabama,Montgomery
96,1950.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'front_porch', 'shopping']",2802-Cherry-St_Montgomery_AL_36107_M82105-00445,sold,118900.0,8210500445,2961489340,https://ap.rdcpix.com/d617c4e73f24e51446b05f256c1ae38bl-m1962391460s-w1024_h768.jpg,2024-01-05,111200,8276.0,1178.0,2.0,,3.0,36107,Alabama,Montgomery
97,1948.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'rental_property']",2938-McQueen-St_Montgomery_AL_36107_M77933-45485,sold,65000.0,7793345485,2961378333,https://ap.rdcpix.com/f2bc151cdcbd7e543f822bf008e864c2l-m1658512148s-w1024_h768.jpg,2024-01-05,63000,7405.0,1290.0,1.0,1.0,3.0,36107,Alabama,Montgomery
98,1964.0,"['central_air', 'central_heat', 'city_view', 'single_story', 'rental_property']",3010-Merrimac-Dr_Montgomery_AL_36111_M83525-09580,sold,110000.0,8352509580,2960801836,https://ap.rdcpix.com/c704f914e5df95fd8f584bce195392ccl-m2962031652s-w1024_h768.jpg,2024-01-05,106000,16553.0,2349.0,2.0,,4.0,36111,Alabama,Montgomery
99,1989.0,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'golf_course_lot_or_frontage', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'big_lot']",9719-Rosalie-Dr_Montgomery_AL_36117_M80733-35883,sold,420000.0,8073335883,2958470414,https://ap.rdcpix.com/2ac61710111ba698b9acd456826038b7l-m1097976753s-w1024_h768.jpg,2024-01-05,310000,22651.0,3137.0,3.0,,4.0,36117,Alabama,Montgomery
100,2001.0,"['central_air', 'central_heat', 'city_view', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan']",8087-Ansley-Trce_Montgomery_AL_36117_M84265-16593,sold,249000.0,8426516593,2960634023,https://ap.rdcpix.com/f889213d9dfd57b59f59fa63154356b7l-m3228417647s-w1024_h768.jpg,2024-01-05,245000,6534.0,1742.0,2.0,2.0,3.0,36117,Alabama,Montgomery
101,1950.0,"['carport', 'community_outdoor_space', 'basement', 'single_story']",256-Perry-Hill-Rd_Montgomery_AL_36109_M70561-13344,sold,105000.0,7056113344,2959876046,https://ap.rdcpix.com/8d3b70ca02d22b97f9e669584b946e4el-m1202318012s-w1024_h768.jpg,2024-01-05,100000,15682.0,1471.0,1.0,,3.0,36109,Alabama,Montgomery
102,1971.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'master_bedroom', 'open_floor_plan', 'floor_plan']",6212-Hinchcliff-Rd_Montgomery_AL_36117_M79476-55529,sold,95500.0,7947655529,2962219368,https://ap.rdcpix.com/bb6187d68e068cd5dcffe91b8d3d66efl-m700922381s-w1024_h768.jpg,2024-01-05,95900,10664.0,1200.0,2.0,,3.0,36117,Alabama,Montgomery
103,1940.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis_court', 'new_roof', 'tennis']",2188-Woodley-Rd_Montgomery_AL_36111_M82617-36041,sold,410000.0,8261736041,2959870684,,2024-01-04,375000,30056.0,4483.0,4.0,2.0,4.0,36111,Alabama,Montgomery
104,2004.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_park', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'lake_view', 'laundry_room', 'recreation_facilities', 'water_view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'large_kitchen', 'pond', 'clubhouse', 'trails', 'hoa', 'maintenance']",861-Somerset-Dr_Montgomery_AL_36117_M87827-79002,sold,334900.0,8782779002,2962186447,https://ap.rdcpix.com/5a8d93258c6ec619823ff5ac29916241l-m2287927989s-w1024_h768.jpg,2024-01-04,320000,9583.0,2488.0,2.0,2.0,3.0,36117,Alabama,Montgomery
105,1971.0,"['central_air', 'central_heat', 'city_view', 'single_story']",3223-Babette-Cir_Montgomery_AL_36116_M71524-86220,sold,119900.0,7152486220,2960272346,https://ap.rdcpix.com/47d091afe9a414d8ecf363fa8627f13cl-m2264284966s-w1024_h768.jpg,2024-01-04,120000,10019.0,1747.0,2.0,,3.0,36116,Alabama,Montgomery
106,1994.0,"['central_air', 'central_heat', 'city_view', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'fenced_yard', 'floor_plan', 'new_roof', 'shopping']",2349-Brookstone-Dr_Montgomery_AL_36117_M71940-45969,sold,289900.0,7194045969,2961543302,https://ap.rdcpix.com/22dae1c10863474a4ec207164c4ddb23l-m177292656s-w1024_h768.jpg,2024-01-03,283000,13747.0,2069.0,2.0,2.0,4.0,36117,Alabama,Montgomery
107,1994.0,"['carport', 'central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'swimming_pool', 'floor_plan', 'big_lot', 'park', 'groundscare', 'maintenance', 'shopping']",8332-Old-Federal-Rd_Montgomery_AL_36117_M75589-16813,sold,289900.0,7558916813,2961717690,https://ap.rdcpix.com/debca25133b4644c07a1918f7fedc190l-m1318092139s-w1024_h768.jpg,2024-01-02,284500,15682.0,2124.0,2.0,,4.0,36117,Alabama,Montgomery
108,1989.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'jack_and_jill_bathroom', 'master_bedroom', 'two_master_suites', 'master_suite']",4040-Chambers-Pl_Montgomery_AL_36109_M75323-34823,sold,175000.0,7532334823,2961447588,https://ap.rdcpix.com/2762acb72eebcf86d50c80a800262278l-m2519535199s-w1024_h768.jpg,2024-01-02,160000,4792.0,1475.0,2.0,,2.0,36109,Alabama,Montgomery
109,2022.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'master_bedroom']",7107-Fain-Park-Dr_Montgomery_AL_36117_M97024-16423,sold,439900.0,9702416423,2959892239,https://ap.rdcpix.com/edcb73416e181a3c9b2c85d6a6a6f387l-m2382958776s-w1024_h768.jpg,2024-01-02,439900,4356.0,3050.0,4.0,2.0,4.0,36117,Alabama,Montgomery
110,1968.0,"['central_air', 'central_heat', 'community_outdoor_space', 'recreation_facilities', 'swimming_pool', 'single_story', 'investment_opportunity']",201-Eagerton-Rd_Montgomery_AL_36116_M73072-57977,sold,101200.0,7307257977,2959976130,https://ap.rdcpix.com/1b57dd0074430e3f535b27b6b771d69el-m3916576073s-w1024_h768.jpg,2024-01-02,68250,18731.0,2556.0,2.0,,3.0,36116,Alabama,Montgomery
111,1987.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'granite_kitchen', 'updated_kitchen', 'private_backyard', 'vaulted_ceiling']",8148-Lichfield-Ct_Montgomery_AL_36117_M74353-05681,sold,399000.0,7435305681,2957848730,https://ap.rdcpix.com/362a01e96e6225db96d00c15968792cfl-m48857310s-w1024_h768.jpg,2024-01-02,385000,29621.0,3288.0,4.0,2.0,4.0,36117,Alabama,Montgomery
112,1978.0,"['city_view', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'big_yard']",4387-Wares-Ferry-Rd_Montgomery_AL_36109_M78991-23899,sold,139900.0,7899123899,2962211734,https://ap.rdcpix.com/cf5788032ffb9fa45853c80e986d38c7l-m3464357290s-w1024_h768.jpg,2024-01-01,139900,26136.0,1500.0,2.0,,4.0,36109,Alabama,Montgomery
113,1975.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'single_story', 'big_yard']",4530-Shamrock-Ct_Montgomery_AL_36106_M79609-19056,sold,116000.0,7960919056,2958308289,https://ap.rdcpix.com/fddcfd2ea4cc1c075b6427f19e578b38l-m2052762775s-w1024_h768.jpg,2023-12-30,115000,17280.0,2240.0,2.0,,3.0,36106,Alabama,Montgomery
114,1969.0,"['carport', 'central_air', 'central_heat', 'dishwasher', 'laundry_room', 'single_story']",115-Lookout-Ridge-Rd_Montgomery_AL_36109_M73209-25131,sold,149000.0,7320925131,619793175,,2024-01-16,145000,17424.0,2058.0,2.0,,3.0,36109,Alabama,Montgomery
115,1955.0,"['carport', 'central_air', 'city_view', 'community_outdoor_space', 'recreation_facilities', 'single_story']",611-Glenmore-Rd_Montgomery_AL_36107_M72316-04965,sold,68000.0,7231604965,2957379146,https://ap.rdcpix.com/c41ec0e28b89fa84db6d75df3a75895fl-m2353506347s-w1024_h768.jpg,2024-01-16,65000,9712.0,1432.0,2.0,,3.0,36107,Alabama,Montgomery
116,1984.0,"['city_view', 'single_story', 'big_yard', 'fenced_yard', 'ensuite', 'new_roof']",1819-E-Trinity-Blvd_Montgomery_AL_36106_M77006-90979,sold,169999.0,7700690979,2960975584,https://ap.rdcpix.com/1e4bac70e24f789842a6663b5314bb24l-m1823199980s-w1024_h768.jpg,2024-01-12,169000,10890.0,1804.0,2.0,,3.0,36106,Alabama,Montgomery
117,1999.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'furniture']",1112-Sandlewood-Ct_Montgomery_AL_36117_M87985-05230,sold,189900.0,8798505230,2962329566,https://ap.rdcpix.com/61c1ed5b3aaa88ab80efcc49412241afl-m1501411809s-w1024_h768.jpg,2024-01-12,180000,12632.0,1476.0,2.0,,3.0,36117,Alabama,Montgomery
118,2001.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'high_ceiling', 'floor_plan', 'rental_property', 'furniture', 'new_roof']",545-Ridge-Park-Dr_Montgomery_AL_36117_M71177-99851,sold,254999.0,7117799851,2961991525,https://ap.rdcpix.com/686d934c4cdfa68e232633d5f6aeb101l-m1822167428s-w1024_h768.jpg,2024-01-12,260000,12632.0,1888.0,2.0,,4.0,36117,Alabama,Montgomery
119,1962.0,"['single_story', 'fixer_upper']",4275-Sunshine-Dr_Montgomery_AL_36116_M89229-76627,sold,75000.0,8922976627,2952735222,https://ap.rdcpix.com/ef5ee786ae1446e742997757c4150decl-m62694281s-w1024_h768.jpg,2024-01-12,60000,13068.0,1722.0,2.0,,3.0,36116,Alabama,Montgomery
120,1974.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'high_ceiling', 'master_bedroom', 'big_lot', 'ensuite']",1380-Cantelou-Rd_Montgomery_AL_36108_M90991-19141,sold,424900.0,9099119141,2959272543,https://ap.rdcpix.com/43f3585656821593959c92c35f9706efl-b3477118368s-w1024_h768.jpg,2024-01-12,424900,740520.0,3339.0,3.0,,3.0,36108,Alabama,Montgomery
